8.142414527413744940e-01,8.247717065778619183e-01,8.272050680166188608e-01,8.396101392870253255e-01,8.403827929733074242e-01,8.381351061449896500e-01,8.329231378686630105e-01,8.382640007329087428e-01,8.331743933813969827e-01,8.407247229234743324e-01,8.358424852640995439e-01,8.355779086676428102e-01,8.365786144692677340e-01,8.332606472206354198e-01,8.351669543019950570e-01,8.311893550667395214e-01,8.358563067481545872e-01,8.313997745921802851e-01,8.278199959925285345e-01,8.278786305793126576e-01
8.044346188902451456e-01,8.130163565216237398e-01,8.263741093911647351e-01,8.284468790304015950e-01,8.293776924235525261e-01,8.350721438542336728e-01,8.372827536266631565e-01,8.387692936047722592e-01,8.389773320783955324e-01,8.443244558757067031e-01,8.370701285452563090e-01,8.381695649925051672e-01,8.332834664244066492e-01,8.331769570437618233e-01,8.346644764784452164e-01,8.364134871027980589e-01,8.320105807871552850e-01,8.292357637113425550e-01,8.301161125610467817e-01,8.280438954965843035e-01
8.163339253472428059e-01,8.337994692863169854e-01,8.188061757179718736e-01,8.353104553621678585e-01,8.355071198073890093e-01,8.337654752656502577e-01,8.396921290513958969e-01,8.391480278807886828e-01,8.403216397839038398e-01,8.362420323994272930e-01,8.398932354389015975e-01,8.359166915503182249e-01,8.346778805669625712e-01,8.340259371958689272e-01,8.333736475762043572e-01,8.295194408967798694e-01,8.304562756948753455e-01,8.317277478790556788e-01,8.239468405043191002e-01,8.256249602910992191e-01
8.242332592195380503e-01,8.310110868555291574e-01,8.277459557158985959e-01,8.295738256380893461e-01,8.348405201611649451e-01,8.404878556989633376e-01,8.388623467224572972e-01,8.413513213734807872e-01,8.397388939525765039e-01,8.415726263848194444e-01,8.365007773161842186e-01,8.391834519554851601e-01,8.361687699962996323e-01,8.330031805777128318e-01,8.378975416802054710e-01,8.349385915115645762e-01,8.324383827545064340e-01,8.348567914724384087e-01,8.297292011269965517e-01,8.290722300369260944e-01
7.767355134518874049e-01,8.259985435267299669e-01,8.328706005769210829e-01,8.264763997566868525e-01,8.320508689428051108e-01,8.344210566183054567e-01,8.360764473208057712e-01,8.410406439141986379e-01,8.384060859684450140e-01,8.396169077351196552e-01,8.391027238639898744e-01,8.316655654302010925e-01,8.361818278362459500e-01,8.330880778814538923e-01,8.338114385776735915e-01,8.331080274909034022e-01,8.315745352579344551e-01,8.279947471720205954e-01,8.306818163222953189e-01,8.334469004930697977e-01
7.827905163654742537e-01,8.222300831715154690e-01,8.327776423218585800e-01,8.318169068860991056e-01,8.363609901276707337e-01,8.386072706176144198e-01,8.385103542196400417e-01,8.402114568482146328e-01,8.382376763552471521e-01,8.363681759713024189e-01,8.374282657744267500e-01,8.383521281089356680e-01,8.342879951897060886e-01,8.385873257512959089e-01,8.325899589953944524e-01,8.363003159945092690e-01,8.309453826318256020e-01,8.328910624445304833e-01,8.294952177262002735e-01,8.310569553049299563e-01
8.123295179349525608e-01,8.221557393344947062e-01,8.309282551853864884e-01,8.334809158578263544e-01,8.360595831181434345e-01,8.319696096206256053e-01,8.352039270089987033e-01,8.332084419480713100e-01,8.375308170121599227e-01,8.397018809289583663e-01,8.367665752689017467e-01,8.383137087469432203e-01,8.380296236522303266e-01,8.355766280222433062e-01,8.327778107030129329e-01,8.377724700559611160e-01,8.313113673714177532e-01,8.290833242205927212e-01,8.325627381659531645e-01,8.314242301761843867e-01
8.290984737813585914e-01,8.244979045913961579e-01,8.285706889817705534e-01,8.292917706034916847e-01,8.356284917893672670e-01,8.374412595821031369e-01,8.376167412037863746e-01,8.393958896832132144e-01,8.367885739109907073e-01,8.324047752990253457e-01,8.371445933321204347e-01,8.359727458737783445e-01,8.345153144912924592e-01,8.349565442628165135e-01,8.346413584574141620e-01,8.342750986162176252e-01,8.308632695460461681e-01,8.297698782193971834e-01,8.349699720669893077e-01,8.325994310282214261e-01
8.158723095982072238e-01,8.275596739846777794e-01,8.320616216210320326e-01,8.311567626413159937e-01,8.341407684000461398e-01,8.371649816811975731e-01,8.404037220393310026e-01,8.382220263941491112e-01,8.385445474518133935e-01,8.368229236664905812e-01,8.382581571953808819e-01,8.380101554705886580e-01,8.353712883902213449e-01,8.389587793210582234e-01,8.373977769276506056e-01,8.341505439932642707e-01,8.356908853075563082e-01,8.339058648318149469e-01,8.346822300181907517e-01,8.317611395220712023e-01
8.216664165850786627e-01,8.243043824705352796e-01,8.327244670789821779e-01,8.355777379149229578e-01,8.354681668431467312e-01,8.381612977149799359e-01,8.406103280873592487e-01,8.370160023045926101e-01,8.404412757798960243e-01,8.401541289940513968e-01,8.383549312994219571e-01,8.398336213955435170e-01,8.411528711393966296e-01,8.352926994508569347e-01,8.355140803522932424e-01,8.365026389951447650e-01,8.331348641267245503e-01,8.323813418597755254e-01,8.290765652587607226e-01,8.299883041501520120e-01
